,Academic Yr,Degree Level Desc,Degree Desc,College/School,Division,Department,Major,MajorShort,STEM Flag,Entry Status Desc,Residency Status Desc,Gender,Ethnicity,Headcount
12510,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,Rhetoric,Rhetoric,0,Graduate,CA Resident,Female,White/Other,1
12511,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,Rhetoric,Rhetoric,0,Graduate,International,Female,International,1
12512,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Slavic Languages & Literatures,Slavic Lang & Lit,Slavic Lang & Lit,0,Graduate,CA Resident,Male,White/Other,1
12513,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Slavic Languages & Literatures,Slavic Lang & Lit,Slavic Lang & Lit,0,Graduate,International,Female,International,1
12514,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,South & SE Asian Studies,South & SE Asian Studies,S & SE Asian St,0,Graduate,International,Male,International,1
12515,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Spanish & Portuguese,Hispanic Lang & Lit,Hisp Lang & Lit,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12516,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Arts & Humanities Division,Spanish & Portuguese,Hispanic Lang & Lit,Hisp Lang & Lit,0,Graduate,International,Male,International,1
12517,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Biophysics Grad Grp,Biophysics,Biophysics,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12518,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Biophysics Grad Grp,Biophysics,Biophysics,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12519,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Biophysics Grad Grp,Biophysics,Biophysics,1,Graduate,CA Resident,Male,White/Other,4
12520,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Biophysics Grad Grp,Biophysics,Biophysics,1,Graduate,International,Female,International,1
12521,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Biophysics Grad Grp,Biophysics,Biophysics,1,Graduate,International,Male,International,2
12522,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Computational Biology Grad Grp,Computational Biology,Computational Bio,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12523,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Endocrinology Grad Grp,Endocrinology,Endocrinology,1,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12524,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12525,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,CA Resident,Female,Underrepresented Minority,2
12526,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,CA Resident,Female,White/Other,4
12527,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,CA Resident,Male,White/Other,4
12528,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,International,Female,International,1
12529,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,Integrative Biology,Int Bio,1,Graduate,International,Male,International,1
12530,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Female,Asian/Pacific Islander,4
12531,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Female,Underrepresented Minority,4
12532,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Female,White/Other,13
12533,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Male,Asian/Pacific Islander,4
12534,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Male,Underrepresented Minority,3
12535,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,CA Resident,Male,White/Other,13
12536,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,Molecular & Cell Biology,Mol & Cell Bio,1,Graduate,International,Male,International,1
12537,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Neuroscience Graduate Program,Neuroscience,NeuroSci,1,Graduate,CA Resident,Female,White/Other,4
12538,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Neuroscience Graduate Program,Neuroscience,NeuroSci,1,Graduate,CA Resident,Male,White/Other,6
12539,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Neuroscience Graduate Program,Neuroscience,NeuroSci,1,Graduate,International,Female,International,1
12540,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Biological Sciences Div,Neuroscience Graduate Program,Neuroscience,NeuroSci,1,Graduate,International,Male,International,1
12541,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,Astrophysics,Astrophysics,1,Graduate,CA Resident,Female,White/Other,2
12542,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,Astrophysics,Astrophysics,1,Graduate,CA Resident,Male,White/Other,1
12543,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,Astrophysics,Astrophysics,1,Graduate,International,Female,International,1
12544,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,Earth & Planetary Science,Earth & Plan Sci,1,Graduate,CA Resident,Female,White/Other,2
12545,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,Earth & Planetary Science,Earth & Plan Sci,1,Graduate,CA Resident,Male,White/Other,5
12546,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,Earth & Planetary Science,Earth & Plan Sci,1,Graduate,International,Female,International,1
12547,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,Earth & Planetary Science,Earth & Plan Sci,1,Graduate,International,Male,International,2
12548,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Logic and Method of Science GG,Logic/Methodology of Science,Logic/Methodology of Sci,1,Graduate,CA Resident,Male,White/Other,1
12549,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Logic and Method of Science GG,Logic/Methodology of Science,Logic/Methodology of Sci,1,Graduate,International,Male,International,2
12550,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Applied Mathematics,Applied Math,1,Graduate,CA Resident,Male,White/Other,3
12551,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12552,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,CA Resident,Female,Underrepresented Minority,1
12553,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12554,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,CA Resident,Male,White/Other,4
12555,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,International,Female,International,2
12556,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,Mathematics,Math,1,Graduate,International,Male,International,4
12557,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12558,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,CA Resident,Female,White/Other,5
12559,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,CA Resident,Male,Asian/Pacific Islander,3
12560,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12561,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,CA Resident,Male,White/Other,9
12562,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,International,Male,International,7
12563,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,Out-of-State Domestic,Female,White/Other,1
12564,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,Physics,Physics,1,Graduate,Out-of-State Domestic,Male,White/Other,1
12565,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,Statistics,Stat,1,Graduate,CA Resident,Female,Asian/Pacific Islander,1
12566,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,Statistics,Stat,1,Graduate,CA Resident,Male,White/Other,2
12567,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,Statistics,Stat,1,Graduate,International,Female,International,2
12568,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,Statistics,Stat,1,Graduate,International,Male,International,2
12569,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,African American Studies,African American Studies,Afr Am Stds,0,Graduate,CA Resident,Female,Underrepresented Minority,1
12570,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,African American Studies,African American Studies,Afr Am Stds,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12571,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,Anthropology,Anthro,0,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12572,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,Anthropology,Anthro,0,Graduate,CA Resident,Female,Underrepresented Minority,4
12573,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,Anthropology,Anthro,0,Graduate,CA Resident,Female,White/Other,3
12574,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,Anthropology,Anthro,0,Graduate,International,Male,International,2
12575,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Demography,Demography,Demog,0,Graduate,CA Resident,Female,White/Other,1
12576,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Demography,Demography,Demog,0,Graduate,International,Male,International,1
12577,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,CA Resident,Female,Underrepresented Minority,2
12578,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,CA Resident,Female,White/Other,2
12579,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,CA Resident,Male,Asian/Pacific Islander,1
12580,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,CA Resident,Male,White/Other,2
12581,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,International,Female,International,3
12582,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Economics,Economics,Economics,1,Graduate,International,Male,International,3
12583,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Ethnic Studies,Ethnic Studies,Ethnic St,0,Graduate,CA Resident,Female,Underrepresented Minority,2
12584,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Ethnic Studies,Ethnic Studies,Ethnic St,0,Graduate,CA Resident,Female,White/Other,1
12585,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Geography,Geography,Geog,1,Graduate,CA Resident,Female,White/Other,1
12586,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Geography,Geography,Geog,1,Graduate,CA Resident,Male,Underrepresented Minority,1
12587,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Geography,Geography,Geog,1,Graduate,CA Resident,Male,White/Other,1
12588,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,History,History,History,0,Graduate,CA Resident,Female,Underrepresented Minority,1
12589,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,History,History,History,0,Graduate,CA Resident,Female,White/Other,6
12590,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,History,History,History,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12591,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,History,History,History,0,Graduate,CA Resident,Male,White/Other,5
12592,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,Linguistics,Linguistics,0,Graduate,CA Resident,Female,White/Other,3
12593,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,Linguistics,Linguistics,0,Graduate,CA Resident,Male,Underrepresented Minority,1
12594,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,Linguistics,Linguistics,0,Graduate,CA Resident,Male,White/Other,1
12595,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,Linguistics,Linguistics,0,Graduate,International,Male,International,1
12596,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Political Science,Political Science,Pol Sci,0,Graduate,CA Resident,Female,Asian/Pacific Islander,2
12597,2016-17,Doctoral,Doctor of Philosophy,Clg of Letters & Science,L&S Social Sciences Division,Political Science,Political Science,Pol Sci,0,Graduate,CA Resident,Female,White/Other,6
